m_B,deltaE,nFlux_pi0,nFlux_eta
11.4033,260,40,0
11.4033,270,23,1
11.4033,280,41,5
11.4033,290,22,4
11.4033,300,59,6
11.4033,310,37,3
11.4033,320,32,2
11.4033,330,26,4
11.4033,340,35,3
11.4033,350,46,1
11.4033,360,28,4
11.4033,370,29,1
11.4033,380,39,1
11.4033,390,35,3
11.4033,400,24,1
11.4033,410,30,1
11.4033,420,32,5
11.4033,430,31,1
11.4033,440,33,5
11.4033,450,25,2
11.4033,460,28,8
11.4033,470,32,1
11.4033,480,28,1
11.4033,490,43,4
11.4033,500,41,7
11.4033,510,39,3
11.4033,520,31,6
11.4033,530,18,5
11.4033,540,29,5
11.4033,550,35,5
11.4033,560,25,0
11.4033,570,31,5
11.4033,580,30,6
11.4033,590,28,8
11.4033,600,32,0
11.4033,610,27,7
11.4033,620,21,3
11.4033,630,23,2
11.4033,640,16,6
11.4033,650,22,2
11.4033,660,25,6
11.4033,670,21,4
11.4033,680,15,9
11.4033,690,15,7
11.4033,700,23,2
11.4033,710,13,4
11.4033,720,10,5
11.4033,730,28,4
11.4033,740,18,9
11.4033,750,9,5
11.4033,760,7,3
11.4033,770,12,4
11.4033,780,12,9
11.4033,790,16,4
11.4033,800,8,4
11.4033,810,7,3
11.4033,820,10,5
11.4033,830,6,9
11.4033,840,2,15
11.4033,850,6,5
11.4033,860,4,4
11.4033,870,7,2
11.4033,880,8,10
11.4033,890,5,4
11.4033,900,1,4
11.4033,910,10,9
11.4033,920,6,7
11.4033,930,7,9
11.4033,940,8,5
11.4033,950,4,12
11.4033,960,9,13
11.4033,970,11,5
11.4033,980,11,1
11.4033,990,8,1
12.1506,0,0,0
12.1506,10,0,0
12.1506,20,0,0
12.1506,30,0,0
12.1506,40,0,0
12.1506,50,0,0
12.1506,60,41,0
12.1506,70,44,0
12.1506,80,32,0
12.1506,90,21,0
12.1506,100,24,0
12.1506,110,27,0
12.1506,120,32,0
12.1506,130,16,0
12.1506,140,26,0
12.1506,150,26,0
12.1506,160,34,0
12.1506,170,40,0
12.1506,180,21,0
12.1506,190,32,0
12.1506,200,26,0
12.1506,210,48,0
12.1506,220,35,0
12.1506,230,36,0
12.1506,240,29,0
12.1506,250,47,0
12.1506,260,41,0
12.1506,270,33,3
12.1506,280,42,5
12.1506,290,21,4
12.1506,300,51,3
12.1506,310,47,3
12.1506,320,41,0
12.1506,330,32,0
12.1506,340,42,6
12.1506,350,38,5
12.1506,360,35,1
12.1506,370,33,2
12.1506,380,36,1
12.1506,390,27,5
12.1506,400,24,3
12.1506,410,31,9
12.1506,420,18,4
12.1506,430,19,0
12.1506,440,19,6
12.1506,450,37,2
12.1506,460,23,2
12.1506,470,25,3
12.1506,480,36,1
12.1506,490,29,2
12.1506,500,27,4
12.1506,510,36,10
12.1506,520,36,7
12.1506,530,15,3
12.1506,540,37,5
12.1506,550,37,6
12.1506,560,40,2
12.1506,570,25,5
12.1506,580,33,7
12.1506,590,19,8
12.1506,600,28,6
12.1506,610,15,0
12.1506,620,17,1
12.1506,630,24,2
12.1506,640,20,3
12.1506,650,25,0
12.1506,660,26,7
12.1506,670,21,6
12.1506,680,21,8
12.1506,690,15,6
12.1506,700,25,0
12.1506,710,19,3
12.1506,720,25,3
12.1506,730,17,5
12.1506,740,9,8
12.1506,750,16,4
12.1506,760,14,2
12.1506,770,11,11
12.1506,780,18,9
12.1506,790,12,4
12.1506,800,18,4
12.1506,810,5,9
12.1506,820,6,4
12.1506,830,7,6
12.1506,840,4,11
12.1506,850,11,3
12.1506,860,8,3
12.1506,870,4,6
12.1506,880,7,11
12.1506,890,4,9
12.1506,900,5,17
12.1506,910,8,3
12.1506,920,5,5
12.1506,930,3,6
12.1506,940,12,14
12.1506,950,4,13
12.1506,960,4,10
12.1506,970,5,5
12.1506,980,15,3
12.1506,990,5,1
12.9469,0,0,0
12.9469,10,0,0
12.9469,20,0,0
12.9469,30,0,0
12.9469,40,0,0
12.9469,50,0,0
12.9469,60,35,0
12.9469,70,40,0
12.9469,80,28,0
12.9469,90,20,0
12.9469,100,24,0
12.9469,110,35,0
12.9469,120,35,0
12.9469,130,27,0
12.9469,140,29,0
12.9469,150,23,0
12.9469,160,40,0
12.9469,170,36,0
12.9469,180,36,0
12.9469,190,37,0
12.9469,200,20,0
12.9469,210,37,0
12.9469,220,21,0
12.9469,230,36,0
12.9469,240,43,0
12.9469,250,32,0
12.9469,260,44,0
12.9469,270,40,1
12.9469,280,26,2
12.9469,290,32,3
12.9469,300,57,3
12.9469,310,32,1
12.9469,320,43,1
12.9469,330,32,4
12.9469,340,38,2
12.9469,350,51,3
12.9469,360,54,1
12.9469,370,33,0
12.9469,380,25,2
12.9469,390,43,4
12.9469,400,36,4
12.9469,410,35,2
12.9469,420,39,1
12.9469,430,23,3
12.9469,440,25,7
12.9469,450,30,5
12.9469,460,22,7
12.9469,470,29,1
12.9469,480,36,1
12.9469,490,30,7
12.9469,500,34,2
12.9469,510,29,7
12.9469,520,26,6
12.9469,530,27,1
12.9469,540,34,9
12.9469,550,27,2
12.9469,560,33,1
12.9469,570,22,8
12.9469,580,26,11
12.9469,590,31,5
12.9469,600,25,8
12.9469,610,20,3
12.9469,620,20,5
12.9469,630,10,6
12.9469,640,17,1
12.9469,650,26,0
12.9469,660,22,5
12.9469,670,21,7
12.9469,680,17,13
12.9469,690,23,7
12.9469,700,28,6
12.9469,710,28,3
12.9469,720,13,3
12.9469,730,14,5
12.9469,740,13,10
12.9469,750,12,6
12.9469,760,15,2
12.9469,770,10,7
12.9469,780,13,9
12.9469,790,17,2
12.9469,800,11,4
12.9469,810,3,7
12.9469,820,8,6
12.9469,830,5,9
12.9469,840,4,12
12.9469,850,10,3
12.9469,860,1,11
12.9469,870,6,9
12.9469,880,3,7
12.9469,890,6,3
12.9469,900,6,7
12.9469,910,7,8
12.9469,920,6,3
12.9469,930,4,4
12.9469,940,10,9
12.9469,950,12,18
12.9469,960,12,8
12.9469,970,11,3
12.9469,980,5,1
12.9469,990,8,4
13.7954,0,0,0
13.7954,10,0,0
13.7954,20,0,0
13.7954,30,0,0
13.7954,40,0,0
13.7954,50,0,0
13.7954,60,35,0
13.7954,70,33,0
13.7954,80,38,0
13.7954,90,34,0
13.7954,100,34,0
13.7954,110,33,0
13.7954,120,28,0
13.7954,130,31,0
13.7954,140,29,0
13.7954,150,28,0
13.7954,160,35,0
13.7954,170,51,0
13.7954,180,23,0
13.7954,190,34,0
13.7954,200,31,0
13.7954,210,35,0
13.7954,220,27,0
13.7954,230,33,0
13.7954,240,33,0
13.7954,250,38,0
13.7954,260,53,0
13.7954,270,22,3
13.7954,280,34,2
13.7954,290,38,6
13.7954,300,42,5
13.7954,310,53,1
13.7954,320,30,3
13.7954,330,20,4
13.7954,340,41,3
13.7954,350,42,5
13.7954,360,41,2
13.7954,370,22,3
13.7954,380,39,2
13.7954,390,27,7
13.7954,400,31,1
13.7954,410,46,9
13.7954,420,21,6
13.7954,430,35,3
13.7954,440,25,2
13.7954,450,33,0
13.7954,460,33,10
13.7954,470,37,2
13.7954,480,35,0
13.7954,490,27,2
13.7954,500,29,6
13.7954,510,35,6
13.7954,520,25,8
13.7954,530,21,5
13.7954,540,35,7
13.7954,550,39,5
13.7954,560,29,0
13.7954,570,21,3
13.7954,580,33,3
13.7954,590,21,8
13.7954,600,36,3
13.7954,610,19,4
13.7954,620,25,1
13.7954,630,18,3
13.7954,640,20,2
13.7954,650,19,4
13.7954,660,24,4
13.7954,670,29,8
13.7954,680,18,3
13.7954,690,17,5
13.7954,700,23,0
13.7954,710,9,2
13.7954,720,11,5
13.7954,730,16,11
13.7954,740,9,4
13.7954,750,11,6
13.7954,760,12,2
13.7954,770,14,10
13.7954,780,13,0
13.7954,790,9,5
13.7954,800,8,7
13.7954,810,6,14
13.7954,820,15,5
13.7954,830,6,8
13.7954,840,5,13
13.7954,850,2,9
13.7954,860,7,8
13.7954,870,7,7
13.7954,880,11,8
13.7954,890,11,8
13.7954,900,8,13
13.7954,910,4,8
13.7954,920,8,4
13.7954,930,11,5
13.7954,940,8,11
13.7954,950,6,12
13.7954,960,9,10
13.7954,970,7,3
13.7954,980,9,3
13.7954,990,12,9
14.6995,0,0,0
14.6995,10,0,0
14.6995,20,0,0
14.6995,30,0,0
14.6995,40,0,0
14.6995,50,0,0
14.6995,60,44,0
14.6995,70,48,0
14.6995,80,30,0
14.6995,90,23,0
14.6995,100,35,0
14.6995,110,32,0
14.6995,120,35,0
14.6995,130,24,0
14.6995,140,32,0
14.6995,150,21,0
14.6995,160,44,0
14.6995,170,30,0
14.6995,180,17,0
14.6995,190,23,0
14.6995,200,26,0
14.6995,210,41,0
14.6995,220,25,0
14.6995,230,34,0
14.6995,240,34,0
14.6995,250,44,0
14.6995,260,50,0
14.6995,270,30,3
14.6995,280,42,2
14.6995,290,45,4
14.6995,300,46,0
14.6995,310,30,1
14.6995,320,44,0
14.6995,330,37,5
14.6995,340,46,3
14.6995,350,38,0
14.6995,360,41,3
14.6995,370,24,0
14.6995,380,40,0
14.6995,390,26,1
14.6995,400,26,6
14.6995,410,29,5
14.6995,420,29,2
14.6995,430,29,5
14.6995,440,27,7
14.6995,450,27,1
14.6995,460,25,5
14.6995,470,33,0
14.6995,480,34,0
14.6995,490,40,6
14.6995,500,33,2
14.6995,510,34,7
14.6995,520,21,10
14.6995,530,38,1
14.6995,540,39,3
14.6995,550,38,5
14.6995,560,33,2
14.6995,570,23,4
14.6995,580,36,3
14.6995,590,28,5
14.6995,600,29,4
14.6995,610,24,4
14.6995,620,22,4
14.6995,630,23,4
14.6995,640,25,5
14.6995,650,20,2
14.6995,660,23,4
14.6995,670,12,3
14.6995,680,13,7
14.6995,690,20,4
14.6995,700,22,5
14.6995,710,17,5
14.6995,720,21,6
14.6995,730,12,6
14.6995,740,9,3
14.6995,750,18,6
14.6995,760,20,4
14.6995,770,12,11
14.6995,780,19,10
14.6995,790,17,3
14.6995,800,6,7
14.6995,810,10,10
14.6995,820,8,7
14.6995,830,10,5
14.6995,840,6,12
14.6995,850,5,8
14.6995,860,5,7
14.6995,870,1,4
14.6995,880,11,13
14.6995,890,6,6
14.6995,900,8,13
14.6995,910,1,6
14.6995,920,2,6
14.6995,930,6,4
14.6995,940,10,11
14.6995,950,11,19
14.6995,960,8,4
14.6995,970,6,6
14.6995,980,11,1
14.6995,990,6,10
15.6628,0,0,0
15.6628,10,0,0
15.6628,20,0,0
15.6628,30,0,0
15.6628,40,0,0
15.6628,50,0,0
15.6628,60,51,0
15.6628,70,29,0
15.6628,80,48,0
15.6628,90,26,0
15.6628,100,33,0
15.6628,110,45,0
15.6628,120,36,0
15.6628,130,22,0
15.6628,140,29,0
15.6628,150,29,0
15.6628,160,41,0
15.6628,170,24,0
15.6628,180,27,0
15.6628,190,26,0
15.6628,200,27,0
15.6628,210,33,0
15.6628,220,28,1
15.6628,230,34,0
15.6628,240,37,0
15.6628,250,44,0
15.6628,260,30,1
15.6628,270,32,1
15.6628,280,41,4
15.6628,290,48,10
15.6628,300,31,1
15.6628,310,37,2
15.6628,320,40,1
15.6628,330,36,6
15.6628,340,42,0
15.6628,350,34,0
15.6628,360,33,3
15.6628,370,35,3
15.6628,380,35,1
15.6628,390,31,7
15.6628,400,25,2
15.6628,410,30,9
15.6628,420,36,0
15.6628,430,25,7
15.6628,440,25,4
15.6628,450,29,1
15.6628,460,25,5
15.6628,470,22,1
15.6628,480,38,1
15.6628,490,36,3
15.6628,500,37,7
15.6628,510,30,6
15.6628,520,22,6
15.6628,530,27,5
15.6628,540,41,2
15.6628,550,32,7
15.6628,560,26,1
15.6628,570,24,9
15.6628,580,36,2
15.6628,590,22,1
15.6628,600,26,9
15.6628,610,17,4
15.6628,620,12,1
15.6628,630,23,5
15.6628,640,18,1
15.6628,650,14,2
15.6628,660,30,7
15.6628,670,21,9
15.6628,680,16,4
15.6628,690,21,9
15.6628,700,16,1
15.6628,710,11,5
15.6628,720,21,2
15.6628,730,21,4
15.6628,740,8,10
15.6628,750,17,0
15.6628,760,23,5
15.6628,770,16,15
15.6628,780,14,10
15.6628,790,12,3
15.6628,800,10,10
15.6628,810,13,3
15.6628,820,9,1
15.6628,830,7,8
15.6628,840,6,13
15.6628,850,4,8
15.6628,860,5,1
15.6628,870,10,10
15.6628,880,6,6
15.6628,890,8,3
15.6628,900,4,12
15.6628,910,11,12
15.6628,920,5,8
15.6628,930,7,6
15.6628,940,7,13
15.6628,950,11,10
15.6628,960,8,6
15.6628,970,12,5
15.6628,980,10,2
15.6628,990,12,6
16.6893,0,0,0
16.6893,10,0,0
16.6893,20,0,0
16.6893,30,0,0
16.6893,40,0,0
16.6893,50,1,0
16.6893,60,52,0
16.6893,70,35,0
16.6893,80,29,0
16.6893,90,13,0
16.6893,100,34,0
16.6893,110,37,0
16.6893,120,29,0
16.6893,130,23,0
16.6893,140,22,0
16.6893,150,31,0
16.6893,160,48,0
16.6893,170,45,0
16.6893,180,34,0
16.6893,190,25,0
16.6893,200,29,0
16.6893,210,37,0
16.6893,220,27,0
16.6893,230,32,0
16.6893,240,37,0
16.6893,250,38,0
16.6893,260,28,0
16.6893,270,41,1
16.6893,280,23,4
16.6893,290,54,3
16.6893,300,49,4
16.6893,310,47,1
16.6893,320,24,2
16.6893,330,39,6
16.6893,340,47,4
16.6893,350,30,7
16.6893,360,32,1
16.6893,370,28,2
16.6893,380,37,1
16.6893,390,33,4
16.6893,400,36,3
16.6893,410,26,4
16.6893,420,28,4
16.6893,430,22,5
16.6893,440,28,7
16.6893,450,29,0
16.6893,460,35,11
16.6893,470,28,0
16.6893,480,55,4
16.6893,490,39,2
16.6893,500,34,5
16.6893,510,35,8
16.6893,520,30,6
16.6893,530,35,4
16.6893,540,39,5
16.6893,550,29,1
16.6893,560,35,1
16.6893,570,35,4
16.6893,580,25,1
16.6893,590,27,2
16.6893,600,14,2
16.6893,610,23,6
16.6893,620,18,4
16.6893,630,20,1
16.6893,640,23,2
16.6893,650,21,5
16.6893,660,30,3
16.6893,670,14,7
16.6893,680,26,4
16.6893,690,15,9
16.6893,700,17,4
16.6893,710,14,4
16.6893,720,19,9
16.6893,730,13,6
16.6893,740,9,8
16.6893,750,8,5
16.6893,760,16,3
16.6893,770,21,7
16.6893,780,10,5
16.6893,790,10,4
16.6893,800,12,14
16.6893,810,9,1
16.6893,820,9,5
16.6893,830,4,9
16.6893,840,8,9
16.6893,850,6,5
16.6893,860,7,5
16.6893,870,13,9
16.6893,880,10,6
16.6893,890,4,7
16.6893,900,6,10
16.6893,910,6,7
16.6893,920,6,10
16.6893,930,10,4
16.6893,940,10,12
16.6893,950,12,19
16.6893,960,10,5
16.6893,970,11,7
16.6893,980,8,0
16.6893,990,6,7
17.783,0,0,0
17.783,10,0,0
17.783,20,0,0
17.783,30,0,0
17.783,40,0,0
17.783,50,7,0
17.783,60,38,0
17.783,70,44,0
17.783,80,33,0
17.783,90,15,0
17.783,100,30,0
17.783,110,41,0
17.783,120,29,0
17.783,130,23,0
17.783,140,37,0
17.783,150,24,0
17.783,160,54,0
17.783,170,26,0
17.783,180,32,0
17.783,190,30,0
17.783,200,36,0
17.783,210,47,0
17.783,220,44,0
17.783,230,39,0
17.783,240,38,0
17.783,250,39,0
17.783,260,22,0
17.783,270,50,0
17.783,280,19,4
17.783,290,51,2
17.783,300,33,0
17.783,310,45,4
17.783,320,42,2
17.783,330,35,4
17.783,340,37,2
17.783,350,31,5
17.783,360,36,1
17.783,370,39,1
17.783,380,34,2
17.783,390,26,8
17.783,400,33,8
17.783,410,25,3
17.783,420,38,4
17.783,430,19,8
17.783,440,22,5
17.783,450,28,7
17.783,460,29,8
17.783,470,41,0
17.783,480,23,8
17.783,490,31,3
17.783,500,44,2
17.783,510,31,6
17.783,520,23,6
17.783,530,38,3
17.783,540,39,7
17.783,550,30,5
17.783,560,45,2
17.783,570,25,9
17.783,580,18,6
17.783,590,41,1
17.783,600,11,13
17.783,610,24,5
17.783,620,31,5
17.783,630,19,4
17.783,640,16,3
17.783,650,23,3
17.783,660,17,7
17.783,670,21,12
17.783,680,13,8
17.783,690,20,5
17.783,700,23,1
17.783,710,9,3
17.783,720,16,5
17.783,730,10,5
17.783,740,19,6
17.783,750,26,2
17.783,760,18,4
17.783,770,13,22
17.783,780,15,4
17.783,790,13,4
17.783,800,9,10
17.783,810,9,5
17.783,820,11,5
17.783,830,3,15
17.783,840,6,7
17.783,850,10,6
17.783,860,2,4
17.783,870,4,7
17.783,880,3,3
17.783,890,6,8
17.783,900,7,7
17.783,910,7,0
17.783,920,4,7
17.783,930,10,6
17.783,940,8,8
17.783,950,8,20
17.783,960,7,3
17.783,970,9,2
17.783,980,10,2
17.783,990,21,9
18.9484,0,0,0
18.9484,10,0,0
18.9484,20,0,0
18.9484,30,0,0
18.9484,40,0,0
18.9484,50,22,0
18.9484,60,44,0
18.9484,70,50,0
18.9484,80,27,0
18.9484,90,28,0
18.9484,100,36,0
18.9484,110,31,0
18.9484,120,28,0
18.9484,130,38,0
18.9484,140,29,0
18.9484,150,21,0
18.9484,160,36,0
18.9484,170,32,0
18.9484,180,33,0
18.9484,190,22,0
18.9484,200,49,0
18.9484,210,45,0
18.9484,220,38,0
18.9484,230,34,0
18.9484,240,30,0
18.9484,250,32,0
18.9484,260,36,0
18.9484,270,40,1
18.9484,280,18,0
18.9484,290,53,5
18.9484,300,38,1
18.9484,310,41,3
18.9484,320,23,0
18.9484,330,33,7
18.9484,340,42,3
18.9484,350,33,4
18.9484,360,37,3
18.9484,370,34,0
18.9484,380,31,4
18.9484,390,41,3
18.9484,400,33,6
18.9484,410,23,3
18.9484,420,33,1
18.9484,430,24,9
18.9484,440,22,3
18.9484,450,33,5
18.9484,460,24,1
18.9484,470,32,0
18.9484,480,29,4
18.9484,490,17,3
18.9484,500,44,3
18.9484,510,32,2
18.9484,520,17,3
18.9484,530,41,1
18.9484,540,33,6
18.9484,550,32,4
18.9484,560,33,6
18.9484,570,35,3
18.9484,580,29,5
18.9484,590,39,4
18.9484,600,14,5
18.9484,610,27,1
18.9484,620,17,6
18.9484,630,17,5
18.9484,640,21,3
18.9484,650,23,3
18.9484,660,19,4
18.9484,670,16,3
18.9484,680,21,9
18.9484,690,21,9
18.9484,700,13,4
18.9484,710,13,2
18.9484,720,18,6
18.9484,730,11,6
18.9484,740,10,7
18.9484,750,17,7
18.9484,760,22,4
18.9484,770,16,5
18.9484,780,12,4
18.9484,790,6,4
18.9484,800,9,8
18.9484,810,6,6
18.9484,820,4,6
18.9484,830,10,16
18.9484,840,6,2
18.9484,850,2,4
18.9484,860,7,5
18.9484,870,3,10
18.9484,880,5,4
18.9484,890,9,13
18.9484,900,5,16
18.9484,910,4,2
18.9484,920,3,17
18.9484,930,3,8
18.9484,940,8,20
18.9484,950,9,10
18.9484,960,8,4
18.9484,970,14,2
18.9484,980,16,5
18.9484,990,20,6
20.1902,0,0,0
20.1902,10,0,0
20.1902,20,0,0
20.1902,30,0,0
20.1902,40,0,0
20.1902,50,26,0
20.1902,60,49,0
20.1902,70,27,0
20.1902,80,20,0
20.1902,90,25,0
20.1902,100,36,0
20.1902,110,31,0
20.1902,120,27,0
20.1902,130,37,0
20.1902,140,36,0
20.1902,150,39,0
20.1902,160,35,0
20.1902,170,32,0
20.1902,180,29,0
20.1902,190,36,0
20.1902,200,47,0
20.1902,210,28,0
20.1902,220,30,0
20.1902,230,46,0
20.1902,240,34,0
20.1902,250,36,0
20.1902,260,37,1
20.1902,270,32,1
20.1902,280,37,3
20.1902,290,39,2
20.1902,300,50,2
20.1902,310,43,0
20.1902,320,29,1
20.1902,330,40,4
20.1902,340,30,4
20.1902,350,41,4
20.1902,360,36,4
20.1902,370,36,5
20.1902,380,28,3
20.1902,390,33,0
20.1902,400,37,5
20.1902,410,23,5
20.1902,420,25,1
20.1902,430,25,5
20.1902,440,30,1
20.1902,450,29,6
20.1902,460,42,0
20.1902,470,31,1
20.1902,480,46,6
20.1902,490,42,6
20.1902,500,38,3
20.1902,510,37,6
20.1902,520,25,4
20.1902,530,31,4
20.1902,540,20,1
20.1902,550,33,1
20.1902,560,26,2
20.1902,570,35,4
20.1902,580,18,3
20.1902,590,24,1
20.1902,600,25,5
20.1902,610,21,0
20.1902,620,22,9
20.1902,630,23,2
20.1902,640,16,5
20.1902,650,22,5
20.1902,660,12,4
20.1902,670,18,7
20.1902,680,35,7
20.1902,690,33,3
20.1902,700,15,6
20.1902,710,20,5
20.1902,720,11,5
20.1902,730,17,10
20.1902,740,10,8
20.1902,750,17,1
20.1902,760,17,7
20.1902,770,14,8
20.1902,780,17,5
20.1902,790,8,6
20.1902,800,11,7
20.1902,810,4,2
20.1902,820,6,10
20.1902,830,1,22
20.1902,840,8,5
20.1902,850,4,3
20.1902,860,7,6
20.1902,870,5,13
20.1902,880,8,5
20.1902,890,8,6
20.1902,900,3,14
20.1902,910,5,2
20.1902,920,2,11
20.1902,930,6,8
20.1902,940,7,16
20.1902,950,7,19
20.1902,960,12,1
20.1902,970,11,3
20.1902,980,21,3
20.1902,990,9,6
21.5134,0,0,0
21.5134,10,0,0
21.5134,20,0,0
21.5134,30,0,0
21.5134,40,0,0
21.5134,50,38,0
21.5134,60,40,0
21.5134,70,36,0
21.5134,80,22,0
21.5134,90,29,0
21.5134,100,39,0
21.5134,110,20,0
21.5134,120,31,0
21.5134,130,32,0
21.5134,140,28,0
21.5134,150,34,0
21.5134,160,39,0
21.5134,170,34,0
21.5134,180,33,0
21.5134,190,33,0
21.5134,200,29,0
21.5134,210,22,0
21.5134,220,37,0
21.5134,230,37,0
21.5134,240,42,0
21.5134,250,32,0
21.5134,260,23,2
21.5134,270,38,3
21.5134,280,43,1
21.5134,290,39,4
21.5134,300,36,0
21.5134,310,39,2
21.5134,320,32,4
21.5134,330,35,2
21.5134,340,35,2
21.5134,350,28,2
21.5134,360,41,2
21.5134,370,50,0
21.5134,380,33,8
21.5134,390,33,4
21.5134,400,29,4
21.5134,410,30,1
21.5134,420,23,3
21.5134,430,31,5
21.5134,440,27,2
21.5134,450,34,6
21.5134,460,26,3
21.5134,470,43,1
21.5134,480,35,5
21.5134,490,39,2
21.5134,500,35,7
21.5134,510,19,5
21.5134,520,39,1
21.5134,530,36,4
21.5134,540,26,0
21.5134,550,20,0
21.5134,560,29,4
21.5134,570,30,1
21.5134,580,30,6
21.5134,590,15,7
21.5134,600,23,3
21.5134,610,28,2
21.5134,620,20,9
21.5134,630,19,4
21.5134,640,21,0
21.5134,650,16,1
21.5134,660,20,3
21.5134,670,19,9
21.5134,680,20,3
21.5134,690,27,3
21.5134,700,7,1
21.5134,710,24,4
21.5134,720,18,5
21.5134,730,10,6
21.5134,740,14,7
21.5134,750,9,3
21.5134,760,17,11
21.5134,770,12,10
21.5134,780,9,1
21.5134,790,5,5
21.5134,800,10,7
21.5134,810,6,3
21.5134,820,4,11
21.5134,830,9,19
21.5134,840,3,3
21.5134,850,3,5
21.5134,860,9,6
21.5134,870,9,10
21.5134,880,12,5
21.5134,890,6,4
21.5134,900,3,10
21.5134,910,9,6
21.5134,920,7,7
21.5134,930,8,9
21.5134,940,6,16
21.5134,950,9,6
21.5134,960,12,4
21.5134,970,19,7
21.5134,980,20,3
21.5134,990,6,6
22.9233,0,0,0
22.9233,10,0,0
22.9233,20,0,0
22.9233,30,0,0
22.9233,40,0,0
22.9233,50,58,0
22.9233,60,38,0
22.9233,70,38,0
22.9233,80,22,0
22.9233,90,26,0
22.9233,100,39,0
22.9233,110,34,0
22.9233,120,21,0
22.9233,130,36,0
22.9233,140,24,0
22.9233,150,42,0
22.9233,160,38,0
22.9233,170,25,0
22.9233,180,30,0
22.9233,190,27,0
22.9233,200,26,0
22.9233,210,40,0
22.9233,220,41,0
22.9233,230,49,0
22.9233,240,42,0
22.9233,250,40,0
22.9233,260,43,8
22.9233,270,20,3
22.9233,280,42,1
22.9233,290,35,1
22.9233,300,53,1
22.9233,310,28,1
22.9233,320,22,4
22.9233,330,43,1
22.9233,340,36,1
22.9233,350,44,0
22.9233,360,33,3
22.9233,370,29,1
22.9233,380,41,4
22.9233,390,26,2
22.9233,400,25,2
22.9233,410,35,0
22.9233,420,30,4
22.9233,430,32,4
22.9233,440,33,3
22.9233,450,34,7
22.9233,460,39,1
22.9233,470,41,2
22.9233,480,24,4
22.9233,490,34,6
22.9233,500,31,8
22.9233,510,18,4
22.9233,520,43,3
22.9233,530,31,5
22.9233,540,31,1
22.9233,550,25,3
22.9233,560,27,5
22.9233,570,35,2
22.9233,580,33,4
22.9233,590,20,8
22.9233,600,28,5
22.9233,610,22,2
22.9233,620,23,4
22.9233,630,22,5
22.9233,640,23,5
22.9233,650,15,5
22.9233,660,17,4
22.9233,670,20,1
22.9233,680,18,8
22.9233,690,18,2
22.9233,700,24,2
22.9233,710,12,5
22.9233,720,13,6
22.9233,730,11,3
22.9233,740,21,7
22.9233,750,8,3
22.9233,760,12,12
22.9233,770,10,6
22.9233,780,10,5
22.9233,790,5,9
22.9233,800,7,12
22.9233,810,3,5
22.9233,820,9,9
22.9233,830,8,20
22.9233,840,4,2
22.9233,850,5,10
22.9233,860,7,6
22.9233,870,8,5
22.9233,880,10,9
22.9233,890,6,7
22.9233,900,8,8
22.9233,910,8,9
22.9233,920,11,7
22.9233,930,7,7
22.9233,940,12,16
22.9233,950,13,10
22.9233,960,12,5
22.9233,970,13,1
22.9233,980,13,7
22.9233,990,7,8
24.4256,0,0,0
24.4256,10,0,0
24.4256,20,0,0
24.4256,30,0,0
24.4256,40,0,0
24.4256,50,43,0
24.4256,60,33,0
24.4256,70,35,0
24.4256,80,30,0
24.4256,90,33,0
24.4256,100,33,0
24.4256,110,27,0
24.4256,120,32,0
24.4256,130,33,0
24.4256,140,19,0
24.4256,150,41,0
24.4256,160,17,0
24.4256,170,39,0
24.4256,180,31,0
24.4256,190,33,0
24.4256,200,30,0
24.4256,210,41,0
24.4256,220,36,0
24.4256,230,38,0
24.4256,240,38,0
24.4256,250,32,0
24.4256,260,54,4
24.4256,270,23,1
24.4256,280,48,3
24.4256,290,43,0
24.4256,300,42,1
24.4256,310,34,2
24.4256,320,34,2
24.4256,330,42,4
24.4256,340,40,5
24.4256,350,26,3
24.4256,360,37,0
24.4256,370,26,0
24.4256,380,30,5
24.4256,390,31,3
24.4256,400,27,8
24.4256,410,34,3
24.4256,420,24,5
24.4256,430,27,3
24.4256,440,23,5
24.4256,450,34,6
24.4256,460,33,3
24.4256,470,42,1
24.4256,480,42,5
24.4256,490,33,1
24.4256,500,27,6
24.4256,510,36,3
24.4256,520,40,5
24.4256,530,37,5
24.4256,540,27,3
24.4256,550,21,4
24.4256,560,34,4
24.4256,570,26,5
24.4256,580,25,5
24.4256,590,19,8
24.4256,600,27,4
24.4256,610,21,1
24.4256,620,22,5
24.4256,630,16,3
24.4256,640,33,2
24.4256,650,15,4
24.4256,660,21,8
24.4256,670,19,3
24.4256,680,17,6
24.4256,690,11,3
24.4256,700,16,2
24.4256,710,17,8
24.4256,720,14,5
24.4256,730,10,2
24.4256,740,11,6
24.4256,750,14,7
24.4256,760,8,6
24.4256,770,11,4
24.4256,780,4,1
24.4256,790,10,13
24.4256,800,10,9
24.4256,810,5,4
24.4256,820,10,7
24.4256,830,3,11
24.4256,840,6,4
24.4256,850,6,1
24.4256,860,5,10
24.4256,870,11,4
24.4256,880,5,5
24.4256,890,1,12
24.4256,900,8,10
24.4256,910,7,6
24.4256,920,11,6
24.4256,930,13,14
24.4256,940,12,17
24.4256,950,10,9
24.4256,960,11,2
24.4256,970,23,2
24.4256,980,8,7
24.4256,990,5,9
26.0263,0,0,0
26.0263,10,0,0
26.0263,20,0,0
26.0263,30,0,0
26.0263,40,13,0
