pdg,px,py,pz,vx,vy,vz
211,-0.0228506,-0.0963597,0.995863,-20.7083,-83.0239,1063.5
-211,-0.00255928,-0.0467551,0.0434248,-0.403424,-11.805,27.9374
211,-0.000170588,0.00607178,0.191448,40.628,78.2268,1936.68
211,0.0687765,-0.0576859,2.40893,49.9521,-36.6587,1635.77
211,-0.155928,-0.0846261,0.724969,-1.74701,81.804,1910.17
211,-0.155928,-0.0846261,0.724969,-1.74701,81.804,1910.17
211,0.0681345,-0.0879822,0.108419,-11.6977,-28.1388,528.893
211,0.00579336,0.00211669,0.388587,24.4279,-3.47426,1415.69
211,0.00579336,0.00211669,0.388587,24.4279,-3.47426,1415.69
211,-0.0202399,0.0906064,1.90476,-6.50713,32.795,542.716
211,-0.0202399,0.0906064,1.90476,-6.50713,32.795,542.716
211,0.032806,-0.175324,1.16151,6.50674,-36.2931,214.677
211,-0.251408,-0.259407,2.48593,31.4206,-37.9754,5117.29
211,-0.251408,-0.259407,2.48593,31.4206,-37.9754,5117.29
211,-0.251408,-0.259407,2.48593,31.4206,-37.9754,5117.29
211,-0.251408,-0.259407,2.48593,31.4206,-37.9754,5117.29
211,-0.251408,-0.259407,2.48593,31.4206,-37.9754,5117.29
211,0.0130298,-0.0021692,0.850183,47.2166,-18.8308,3373.1
211,-0.00833755,0.0047913,1.01756,-43.466,23.2208,4798.24
211,-0.00833755,0.0047913,1.01756,-43.466,23.2208,4798.24
211,-0.00833755,0.0047913,1.01756,-43.466,23.2208,4798.24
211,-0.00833755,0.0047913,1.01756,-43.466,23.2208,4798.24
-211,0.0715119,0.0759843,0.0791247,59.5782,53.849,138.58
-211,0.0384167,0.0329848,-0.00624124,34.9519,23.2025,34.0889
211,0.0220748,0.00861342,0.278627,63.763,29.2741,1316.71
211,0.0220748,0.00861342,0.278627,63.763,29.2741,1316.71
211,-0.0162987,-0.00321022,0.217515,-9.49873,-0.49244,417.107
-211,-0.077602,0.0858297,2.71175,-43.411,46.843,1594.88
-211,-0.077602,0.0858297,2.71175,-43.411,46.843,1594.88
211,0.00728734,-0.0266387,1.51207,8.87705,-77.7294,4982.87
211,0.00728734,-0.0266387,1.51207,8.87705,-77.7294,4982.87
211,0.0474294,0.060543,0.808,21.3498,28.5304,298.612
211,0.0474294,0.060543,0.808,21.3498,28.5304,298.612
211,0.0474294,0.060543,0.808,21.3498,28.5304,298.612
-211,0.0319465,-0.0245402,2.08531,1.22799,-1.5995,140.855
211,-0.173282,0.157616,3.73768,-7.86601,6.70437,148.674
211,-0.0360667,-0.00199076,2.34813,-42.9969,-6.64127,2749.5
211,-0.0305889,0.0431743,0.149817,-80.4614,29.2617,4447.77
211,0.0476091,-0.0189686,1.1232,38.1621,-14.8283,687.891
211,0.0476091,-0.0189686,1.1232,38.1621,-14.8283,687.891
211,0.00534597,-0.014509,2.12858,11.3425,-18.4678,3584.35
211,0.00948296,0.0277084,2.48614,18.9454,34.3808,4375.43
211,0.00948296,0.0277084,2.48614,18.9454,34.3808,4375.43
211,0.00948296,0.0277084,2.48614,18.9454,34.3808,4375.43
211,-0.00787987,-0.00800336,1.94632,-6.05267,-7.89544,2596.17
211,-0.00787987,-0.00800336,1.94632,-6.05267,-7.89544,2596.17
211,0.00385271,-0.00571513,0.891256,-2.20174,-0.826139,1990.91
-211,0.358672,0.357816,1.65507,46.3481,46.1981,252.189
211,0.0125152,0.0302771,1.31452,5.22971,10.6099,210.789
211,0.00526965,-0.0131885,1.07598,19.3535,-47.127,4632.74
211,0.00526965,-0.0131885,1.07598,19.3535,-47.127,4632.74
211,0.00526965,-0.0131885,1.07598,19.3535,-47.127,4632.74
211,0.00526965,-0.0131885,1.07598,19.3535,-47.127,4632.74
211,0.00526965,-0.0131885,1.07598,19.3535,-47.127,4632.74
211,0.00102768,0.000353921,0.628529,-2.52111,32.5652,4636.23
211,0.00102768,0.000353921,0.628529,-2.52111,32.5652,4636.23
211,0.00102768,0.000353921,0.628529,-2.52111,32.5652,4636.23
211,-0.0332032,0.0583815,0.842432,-12.0508,20.552,555.339
211,-0.00360263,0.0106821,0.753504,-10.8924,39.9553,2885.96
211,-0.0330077,-0.106407,0.910072,-18.8985,-61.8254,927.057
-211,-0.0295783,0.00631136,-0.29066,77.456,1.24262,1861.01
211,-0.08939,0.01796,0.335775,-58.8611,-51.1908,4339.27
211,-0.08939,0.01796,0.335775,-58.8611,-51.1908,4339.27
211,-0.0366414,-0.0189556,0.544684,-26.321,-16.5053,287.516
211,-0.0366414,-0.0189556,0.544684,-26.321,-16.5053,287.516
211,-0.073587,0.0588026,0.247095,19.7567,66.9402,4324
-211,-0.0232339,-0.0079873,0.167822,68.8391,0.828722,4240.25
-211,-0.0232339,-0.0079873,0.167822,68.8391,0.828722,4240.25
211,-0.0876585,0.016879,0.33581,-27.1806,5.27122,291.262
211,-0.00954999,-0.0659522,3.02666,-9.43901,-57.5387,2462.83
211,0.000250063,-0.0103755,1.4422,-3.29819,-29.7254,4312.13
211,0.000250063,-0.0103755,1.4422,-3.29819,-29.7254,4312.13
211,-0.0939105,0.0212536,1.28522,-36.3794,-68.334,3409.94
211,0.023983,-0.0344871,3.0443,5.67524,-11.5371,594.073
211,-0.0026962,-0.000521702,0.69254,-17.2522,-5.15474,572.864
-211,-0.135591,-0.108229,1.15504,-18.5339,-14.8632,245.193
211,-0.00992928,0.00353849,0.46502,-68.8694,12.7066,3945.56
211,-0.00992928,0.00353849,0.46502,-68.8694,12.7066,3945.56
211,0.0314222,-0.0459118,2.68087,37.3051,-64.047,3295.38
211,0.0555715,0.0378847,0.658908,20.4699,13.5742,459.034
-211,-0.13656,0.0254803,0.0607098,-18.8417,3.35887,30.0523
211,0.00832713,-0.0543972,4.34511,3.5696,-48.203,4019.26
211,0.159577,0.196969,2.80972,18.2664,22.8598,373.798
-211,0.0264337,-0.0441709,0.181155,-75.3908,-21.4901,4965.1
211,-0.0657487,0.0649879,-0.111748,1.89229,-44.7222,2020.5
-211,-0.101575,0.0117087,0.830856,-3.21417,0.573269,76.178
-211,-0.101575,0.0117087,0.830856,-3.21417,0.573269,76.178
211,0.0315378,0.011899,1.42777,52.298,16.7039,2920.3
211,0.0315378,0.011899,1.42777,52.298,16.7039,2920.3
-211,-0.0808186,-0.0772721,0.0431281,-64.4163,-14.6555,537.776
211,0.0197917,-0.00810951,2.53711,23.2035,-7.69153,2511
211,-0.0525313,0.0166151,2.63838,-32.4763,2.50838,1778.43
211,0.0213679,0.0162789,-0.132681,12.3505,13.9405,129.243
211,-0.00521926,0.0187608,2.77861,-3.47326,13.3994,1777.53
211,-0.00525273,-0.00349549,0.785673,-10.8291,-22.2766,2163
211,-0.00525273,-0.00349549,0.785673,-10.8291,-22.2766,2163
211,0.0211687,0.0343094,2.1876,15.5183,28.2369,1620.58
211,0.0020727,0.0114699,0.803534,-2.05843,50.0187,2651.39
211,0.0020727,0.0114699,0.803534,-2.05843,50.0187,2651.39
211,-0.0592329,0.107021,0.199549,5.76238,-73.6829,4662.92
211,-0.289267,-0.10283,0.739855,-12.9856,18.5508,3651
211,0.04061,0.0194053,0.902141,29.2744,14.7367,531.331
211,0.04061,0.0194053,0.902141,29.2744,14.7367,531.331
211,0.04061,0.0194053,0.902141,29.2744,14.7367,531.331
211,-0.0671058,0.0660206,2.932,-33.1531,32.2206,1467.26
211,-0.00231071,-0.00464754,2.69126,3.88436,-1.52687,1442.9
211,-0.0397861,0.064267,0.727073,-0.623112,-0.632186,210.511
-211,0.020049,-0.093204,1.21677,36.0358,46.9155,4295.61
-211,0.020049,-0.093204,1.21677,36.0358,46.9155,4295.61
-211,0.020049,-0.093204,1.21677,36.0358,46.9155,4295.61
211,0.0112174,0.0102875,0.622037,4.63227,8.99684,1153.77
211,0.102988,-0.125796,0.829849,132.6,-53.1868,2883.63
211,0.0227496,-0.0085551,1.63171,68.2514,-24.4939,4823.71
211,0.0227496,-0.0085551,1.63171,68.2514,-24.4939,4823.71
211,0.0227496,-0.0085551,1.63171,68.2514,-24.4939,4823.71
211,0.0227496,-0.0085551,1.63171,68.2514,-24.4939,4823.71
211,-0.0229184,-0.00484257,1.19318,-85.4809,-13.9287,3824.06
211,-0.0229184,-0.00484257,1.19318,-85.4809,-13.9287,3824.06
211,-0.0229184,-0.00484257,1.19318,-85.4809,-13.9287,3824.06
211,-0.0424887,0.0241133,-0.15557,-40.6068,48.5393,-18.5408
211,0.0017292,-0.0127355,0.66541,-6.66687,-6.67598,521.236
211,0.0017292,-0.0127355,0.66541,-6.66687,-6.67598,521.236
211,0.017749,0.0156409,0.924165,27.2251,21.2912,2187.11
211,0.012881,-0.0404413,1.31821,10.8295,-27.9795,815.831
211,-0.00652824,0.00862385,0.563897,-30.9613,46.1023,3844.15
211,0.0354656,0.118391,3.20826,6.71115,21.2517,550.494
211,0.105587,-0.0446798,4.42581,22.2601,-9.86288,865.542
211,0.105587,-0.0446798,4.42581,22.2601,-9.86288,865.542
211,-0.012919,0.0348925,3.16389,-8.8536,21.413,1817.5
211,-0.0128053,0.0105982,1.78484,-3.73703,-0.087174,397.556
211,-0.0290708,0.0243493,2.99149,-17.8545,14.5445,1530.41
-211,-0.0386542,-0.118929,0.215612,-8.93936,14.4024,5051.53
211,0.0156138,-0.019886,2.00296,14.1005,-22.7742,1510.95
211,-0.0111335,0.00509523,1.33504,-4.56552,2.62748,406.546
-211,-0.0558651,0.0274754,0.379363,-12.3224,-88.2242,4593.69
-211,-0.0558651,0.0274754,0.379363,-12.3224,-88.2242,4593.69
211,0.00324854,0.00147032,0.387801,9.50464,0.946914,2287.3
211,-0.115863,-0.0213187,2.73266,-41.8978,-7.40385,861.318
211,0.0649645,0.0252298,0.999416,16.4575,5.97016,143.038
211,0.0649645,0.0252298,0.999416,16.4575,5.97016,143.038
211,-0.0105781,-0.0059189,0.193348,-83.6677,37.9177,4323.01
211,-0.0105781,-0.0059189,0.193348,-83.6677,37.9177,4323.01
211,0.210243,-0.139506,0.680809,56.9046,-36.4538,200.995
211,-0.0194464,-0.0284132,0.730608,-35.7355,-48.9217,1735.39
211,-0.03156,-0.0500725,1.51727,-10.7111,-16.7246,296.644
211,0.00470713,0.0103639,0.645479,15.6276,39.1317,3596.99
211,0.00470713,0.0103639,0.645479,15.6276,39.1317,3596.99
211,-0.039973,0.027121,0.266617,-1.72341,1.43035,226.388
211,-0.00287851,-0.0151928,1.18601,-0.836468,-14.0879,1323.59
211,-0.00287851,-0.0151928,1.18601,-0.836468,-14.0879,1323.59
211,-0.0046727,-0.00210359,0.527713,3.75088,0.103816,276.89
211,0.0296356,0.0455384,1.25621,36.776,52.6606,1761.1
211,0.0296356,0.0455384,1.25621,36.776,52.6606,1761.1
-211,-0.0956908,-0.0298636,0.310952,17.7138,-90.5182,2611.89
211,0.0673325,-0.0358241,1.78304,60.9204,-32.3717,1429.33
211,0.0673325,-0.0358241,1.78304,60.9204,-32.3717,1429.33
211,-0.00602745,-0.0263655,2.64016,-2.70136,-13.5596,1320.79
211,-0.00602745,-0.0263655,2.64016,-2.70136,-13.5596,1320.79
211,-0.00602745,-0.0263655,2.64016,-2.70136,-13.5596,1320.79
211,0.0125809,-0.00800656,0.363498,9.13342,-6.10983,253.519
211,-0.000514502,0.0213716,0.165046,-0.156068,19.4497,373.7
211,-0.000514502,0.0213716,0.165046,-0.156068,19.4497,373.7
211,0.0304245,0.0394395,0.467467,-16.9718,22.9087,499.924
-211,0.014744,0.00388056,0.122445,35.4082,-66.3579,3787.05
-211,0.014744,0.00388056,0.122445,35.4082,-66.3579,3787.05
211,0.0134904,-0.0470477,1.46021,23.8448,-81.5932,2708.5
211,0.0134904,-0.0470477,1.46021,23.8448,-81.5932,2708.5
211,-0.00506742,-0.007728,1.11761,-6.5045,-25.9862,2826.62
211,0.0463406,-0.092151,0.773175,15.2392,-29.9378,446.644
211,-0.00861432,-0.00610346,0.908051,-33.9841,-36.8121,4529.8
211,-0.0270799,0.0124454,1.28657,-84.8785,28.0162,3582.84
211,-0.0108887,-0.000299719,0.799389,-19.5289,-4.57817,1179.04
211,-0.0108887,-0.000299719,0.799389,-19.5289,-4.57817,1179.04
211,-0.0085663,-0.00811978,0.945574,-10.7714,-12.177,477.663
211,-0.0251611,-0.0104279,0.488937,-12.3197,-2.01941,706.096
211,-0.2756,-0.0695338,1.14877,-9.76551,-2.21941,93.5004
211,0.011498,0.0150856,0.914215,26.9817,47.3031,2880.91
211,0.011498,0.0150856,0.914215,26.9817,47.3031,2880.91
211,0.011498,0.0150856,0.914215,26.9817,47.3031,2880.91
211,0.00258129,0.0218212,0.473118,7.13393,52.2586,1235.97
211,0.00258129,0.0218212,0.473118,7.13393,52.2586,1235.97
211,0.0109833,-0.0240964,0.278916,-76.5315,-3.31407,4649.96
211,0.0109833,-0.0240964,0.278916,-76.5315,-3.31407,4649.96
211,0.0407307,-0.00597446,1.97884,80.9017,-14.2462,4267.69
211,0.0407307,-0.00597446,1.97884,80.9017,-14.2462,4267.69
211,0.0128053,-0.0155073,0.526325,0.507764,-2.25541,250.384
211,0.0128053,-0.0155073,0.526325,0.507764,-2.25541,250.384
211,0.0235396,0.0511726,0.314121,63.9558,-25.659,2395.56
211,-0.00592824,-0.0113805,0.432917,-4.79638,-55.6154,3138.88
211,-0.00592824,-0.0113805,0.432917,-4.79638,-55.6154,3138.88
211,0.0223583,-0.0165115,0.958058,5.99246,-0.683871,636.685
211,0.0223583,-0.0165115,0.958058,5.99246,-0.683871,636.685
211,-0.163776,0.0513127,2.14061,-6.1526,1.27533,107.787
211,-0.0133748,-0.0370173,0.689563,-17.0195,-54.859,1009.03
211,0.00563097,0.0642206,0.248668,-58.9884,29.3839,4526.63
-211,0.000151905,0.0386876,0.157077,2.64723,-9.48279,401.459
211,-0.0108683,-0.00505468,0.239942,-9.19159,-9.82879,2150.75
-211,-0.0374215,0.0979814,0.119621,67.1265,-41.3139,3839.86
-211,0.00967993,-0.0323306,0.114424,-13.8349,-95.0888,4518.77
-211,0.00967993,-0.0323306,0.114424,-13.8349,-95.0888,4518.77
211,-0.00892722,-0.0138418,1.58843,-23.5663,-24.8839,3205.3
211,-0.0346618,-0.0145905,0.403563,-79.9608,-44.4767,1421.36
211,-0.0136188,-0.0710766,2.68881,-3.00018,-19.5661,692.356
211,-0.0441536,0.0505832,-0.0301819,109.174,68.692,4663.28
-211,0.0261325,-0.153787,0.300191,11.265,-93.2767,255.792
211,-0.133527,0.0193818,3.91047,-83.8452,12.5735,2332.19
211,-0.00856561,0.0459962,0.338876,-14.2442,61.1493,722.131
211,-0.150617,-0.0191416,0.331318,-35.9962,-2.89849,93.4562
211,-0.0102275,-0.0320472,2.21885,-10.0255,-24.4645,2448.75
211,0.0472334,0.0540797,1.50659,47.9033,55.1859,1799.46
211,0.0472334,0.0540797,1.50659,47.9033,55.1859,1799.46
211,0.0530556,-0.039276,0.0639331,-92.0382,22.184,3021.91
211,0.0386803,-0.00284794,2.16648,2.42888,-2.44183,482.311
211,0.0386803,-0.00284794,2.16648,2.42888,-2.44183,482.311
211,0.0386803,-0.00284794,2.16648,2.42888,-2.44183,482.311
211,0.104592,-0.118111,1.15538,5.48583,-3.11234,175.335
211,0.104592,-0.118111,1.15538,5.48583,-3.11234,175.335
211,0.104592,-0.118111,1.15538,5.48583,-3.11234,175.335
-211,-0.0209831,0.0708866,0.167704,-8.7111,38.8493,4836.51
211,0.114121,-0.0296325,2.13801,79.6256,-23.1107,1441.86
211,-0.0162737,-0.00179503,-0.16921,-7.1026,-71.1707,4984.05
-211,0.0856038,-0.0223868,0.420976,24.6427,41.8653,3696.7
211,0.0174628,0.0286866,2.40597,31.4021,38.0249,3712.01
211,-0.00414303,-0.0561688,2.82721,-1.14265,-13.2535,456.054
211,0.0101166,-0.00775987,0.119616,36.6364,-22.3111,208.402
-211,-0.0216054,-0.0158899,0.351666,-0.658633,-0.268879,38.3601
211,-0.129116,-0.101488,2.61884,-27.0088,-20.1226,454.359
-211,0.0276997,0.0973791,2.63179,8.80971,30.6497,914.914
-211,0.0276997,0.0973791,2.63179,8.80971,30.6497,914.914
211,-0.0105764,0.022532,1.84329,-20.6203,62.0337,4181.31
211,0.0762297,0.0289381,-0.0577219,5.26748,48.6416,3485.61
211,0.0762297,0.0289381,-0.0577219,5.26748,48.6416,3485.61
-211,0.0936777,-0.0626266,1.776,39.3958,-26.0994,848.373
211,-0.0102522,-0.000679486,-0.111374,7.55635,-8.38453,4913.9
211,-0.0102522,-0.000679486,-0.111374,7.55635,-8.38453,4913.9
211,-0.00367443,0.0381214,1.27374,-4.80473,57.144,2235.94
211,-0.00367443,0.0381214,1.27374,-4.80473,57.144,2235.94
211,-0.00367443,0.0381214,1.27374,-4.80473,57.144,2235.94
211,-0.00367443,0.0381214,1.27374,-4.80473,57.144,2235.94
211,0.283224,-0.0389512,0.0782666,-22.7347,59.8164,3948.91
211,0.00947241,-0.0115756,0.662148,16.3262,56.4982,4893.49
-211,-0.12142,-0.102363,0.456266,-16.2901,-13.6822,91.857
211,-0.0260019,0.0296528,1.57958,-33.7259,36.0277,1747.43
211,-0.0809639,0.0707406,0.257146,-9.00048,-17.5571,403.014
211,-0.0709881,-0.0252482,1.88901,-65.7607,-22.5225,1577.49
211,0.0132185,-0.0046594,1.1333,25.9692,-2.33871,2317.07
211,0.00222716,-0.0158229,0.404367,-69.5108,34.2928,3728.59
211,0.0428932,-0.0141056,0.856094,12.8684,-6.19579,570.311
-211,-0.00532386,-0.0149173,0.230303,-21.2789,-97.9609,4546.44
-211,0.00429127,0.00700248,-0.0380011,-20.9903,-89.8335,4435.75
211,0.0461957,-0.00439937,1.10663,22.1655,-3.74321,827.497
211,0.0461957,-0.00439937,1.10663,22.1655,-3.74321,827.497
211,0.0461957,-0.00439937,1.10663,22.1655,-3.74321,827.497
211,-0.0197135,-0.0364938,4.31085,-4.08504,-4.62666,232.391
211,-0.00876659,0.0181679,1.63938,-28.1696,25.2614,2486.08
211,-0.00876659,0.0181679,1.63938,-28.1696,25.2614,2486.08
-211,0.0948768,-0.00131113,-0.00348609,34.5648,-94.3395,73.8
211,0.0164515,-0.00128035,0.479698,38.8529,3.32555,1720.4
211,-0.00657309,0.0390729,1.2564,-5.4397,31.5742,1191.17
211,-0.00657309,0.0390729,1.2564,-5.4397,31.5742,1191.17
211,-0.0905559,0.013181,2.20697,-40.6121,5.53955,868.868
-211,0.00184248,-0.0182284,0.214689,-53.3333,75.4705,2296.74
211,-0.000766447,0.0112874,0.558216,-8.54518,36.267,1817.23
211,-0.0219743,-0.0286338,0.144628,-71.8574,60.953,3476.62
211,0.0688398,-0.019965,0.733987,31.4589,-9.69291,306.741
211,-0.000338028,-0.00625148,0.708263,-4.27149,-22.7868,1365.36
211,-0.000338028,-0.00625148,0.708263,-4.27149,-22.7868,1365.36
211,0.0443035,-0.0103746,0.493678,26.9025,-8.05556,212.935
211,0.0162775,-0.00250955,2.30865,19.1988,-3.17726,2432.67
211,0.0162775,-0.00250955,2.30865,19.1988,-3.17726,2432.67
211,-0.00354655,0.00704339,0.358218,-31.4376,54.9252,3213.65
211,0.00310227,0.166103,2.55829,-24.312,90.8674,1891.32
211,0.00310227,0.166103,2.55829,-24.312,90.8674,1891.32
211,-0.00712652,0.0119633,-0.128515,88.6339,5.58361,4231.69
211,0.00313199,0.0479675,0.735515,2.97878,69.935,1452.84
211,-0.0174148,-0.000924912,0.29013,-75.2032,7.09612,2221.48
211,0.0373684,0.00996892,0.287506,-3.47475,-1.43186,68.0057
211,-0.11253,0.00102165,2.79146,-88.0928,3.38841,2293.76
211,0.0225992,-0.00401215,0.34947,65.9963,-16.65,1284.28
211,0.0330952,-0.0113378,0.787206,42.5984,-13.9431,1310.59
211,0.0137693,0.0825494,0.708774,0.554475,3.42188,219.077
211,-0.0511658,0.00249031,2.10501,-48.5888,2.17543,2336.62
211,-0.166295,0.241023,0.648926,14.4225,-28.9017,4354.95
211,-0.023822,-0.061272,2.25912,-26.4549,-65.4718,2272.97
211,-0.000555428,0.0060851,1.43748,9.90479,5.77089,910.097
211,-0.000555428,0.0060851,1.43748,9.90479,5.77089,910.097
211,0.199468,-0.0313786,1.44843,43.3223,2.03023,4749.95
211,0.199468,-0.0313786,1.44843,43.3223,2.03023,4749.95
211,0.199468,-0.0313786,1.44843,43.3223,2.03023,4749.95
211,0.199468,-0.0313786,1.44843,43.3223,2.03023,4749.95
211,0.199468,-0.0313786,1.44843,43.3223,2.03023,4749.95
211,0.199468,-0.0313786,1.44843,43.3223,2.03023,4749.95
211,0.199468,-0.0313786,1.44843,43.3223,2.03023,4749.95
211,0.0794982,-0.0349859,1.10464,45.3495,-18.6814,847.103
211,0.0794982,-0.0349859,1.10464,45.3495,-18.6814,847.103
211,0.0850732,0.0473678,0.350091,-0.896887,-51.8814,4755.5
211,-0.00353696,-0.0140374,0.997172,0.20246,-37.305,1473.85
211,0.0668321,-0.0790392,0.868954,23.8388,-25.7474,214.252
211,0.0668321,-0.0790392,0.868954,23.8388,-25.7474,214.252
211,0.0668321,-0.0790392,0.868954,23.8388,-25.7474,214.252
211,0.0195885,0.0338517,0.463023,12.3497,22.0405,470.657
211,0.0264525,-0.00296945,0.258311,-5.0269,-7.78023,3134.52
211,-0.00117337,-0.0209804,0.69028,0.0780893,-19.8642,532.931
211,0.00340825,-0.0133471,1.01724,-0.0475318,-42.0196,2652.06
211,0.00340825,-0.0133471,1.01724,-0.0475318,-42.0196,2652.06
211,-0.00356985,-0.00528209,0.266339,-0.207025,1.28213,573.463
211,-0.0120563,0.0276545,0.714998,-15.4587,26.7726,432.442
211,0.0360106,-0.00216191,1.06448,16.2729,-0.583908,175.436
211,-0.00526732,-0.0118796,0.448248,-17.5653,-27.5942,1617.16
211,-0.00526732,-0.0118796,0.448248,-17.5653,-27.5942,1617.16
211,-0.00526732,-0.0118796,0.448248,-17.5653,-27.5942,1617.16
211,-0.00526732,-0.0118796,0.448248,-17.5653,-27.5942,1617.16
211,0.148045,0.0384224,1.53172,18.7204,4.67547,172.057
211,-0.0356532,-0.00188434,2.77841,-24.5992,0.94334,1536.93
211,0.0438763,-0.0560248,0.0988905,50.0602,-69.3318,211.782
211,0.0438763,-0.0560248,0.0988905,50.0602,-69.3318,211.782
211,0.10008,-0.0233292,0.772532,36.2394,-7.32115,224.262
211,0.0552849,0.105666,0.637523,8.61987,16.1383,107.769
211,0.0239923,0.024461,3.47927,25.0998,27.0388,3924.32
211,0.00493334,-0.0037356,2.63444,6.28197,-0.697349,3034.21
211,0.00776863,-0.0812392,1.77152,8.7877,-78.3687,1657.37
211,0.00776863,-0.0812392,1.77152,8.7877,-78.3687,1657.37
211,-0.0206853,-0.00929583,1.12748,-4.54714,-0.865186,679.41
211,-0.0206853,-0.00929583,1.12748,-4.54714,-0.865186,679.41
211,-0.0965038,0.0500327,0.566453,-67.0259,15.2972,793.568
211,0.0630631,0.00684837,2.57565,66.7387,10.6329,3089.09
211,-0.0126873,-0.0165318,1.79169,-25.4417,-25.9402,2963.16
211,-0.0126873,-0.0165318,1.79169,-25.4417,-25.9402,2963.16
211,-0.0126873,-0.0165318,1.79169,-25.4417,-25.9402,2963.16
211,-0.00891363,-0.0115571,0.622991,-33.8693,-14.078,2677.21
211,-0.00891363,-0.0115571,0.622991,-33.8693,-14.078,2677.21
211,-0.00891363,-0.0115571,0.622991,-33.8693,-14.078,2677.21
211,0.00615293,0.00782522,-0.0810553,-25.6529,57.136,4969.9
211,-0.0283287,0.0474835,1.73557,-34.3864,57.0568,2258.8
211,-0.089817,0.0506805,0.146702,-17.1389,-10.6872,5064.34
211,0.207045,-0.0819231,0.121661,-7.47248,-12.9292,5109.6
211,0.080264,0.0582281,1.01001,-50.8442,94.9599,3184.06
211,0.080264,0.0582281,1.01001,-50.8442,94.9599,3184.06
211,0.080264,0.0582281,1.01001,-50.8442,94.9599,3184.06
211,0.080264,0.0582281,1.01001,-50.8442,94.9599,3184.06
211,0.080264,0.0582281,1.01001,-50.8442,94.9599,3184.06
211,0.00621078,-0.00911149,0.842659,2.73223,0.263936,447
211,0.00621078,-0.00911149,0.842659,2.73223,0.263936,447
211,-0.0149666,-0.00301773,0.491708,-79.3828,-37.2663,2692.05
211,-0.0149666,-0.00301773,0.491708,-79.3828,-37.2663,2692.05
211,-0.00659768,-0.0233409,0.0763632,20.6805,-18.719,4035.5
211,-0.008297,0.00108886,1.56294,-8.51107,-2.08773,504.351
211,-0.008297,0.00108886,1.56294,-8.51107,-2.08773,504.351
211,-0.0386663,-0.0282679,1.80146,-10.8704,-5.05431,590.301
211,-0.0728873,0.0606135,1.32607,-26.5894,38.0284,677.664
211,-0.0728873,0.0606135,1.32607,-26.5894,38.0284,677.664
211,-0.0728873,0.0606135,1.32607,-26.5894,38.0284,677.664
211,-0.0728873,0.0606135,1.32607,-26.5894,38.0284,677.664
211,-0.0493256,0.0102073,3.79595,-26.4798,7.27512,2028.77
211,-0.0493256,0.0102073,3.79595,-26.4798,7.27512,2028.77
211,-0.00658326,-0.00879866,2.41593,-11.6652,-8.24293,4181.31
211,-0.0259911,-0.0029329,1.22779,-26.1473,-3.73139,1807.56
211,-0.0259911,-0.0029329,1.22779,-26.1473,-3.73139,1807.56
-211,0.0367897,-0.12845,0.476394,1.42779,-5.63556,78.0602
211,7.6804e-05,0.0135969,0.856524,3.27714,27.219,1579.88
211,0.0182742,0.00305011,2.65435,5.44894,-0.104881,403.468
211,0.0182742,0.00305011,2.65435,5.44894,-0.104881,403.468
211,-0.00296036,-0.0616672,0.805417,20.8661,-52.4063,3879.98
211,-0.0223397,-0.0332052,0.253735,-74.1379,-5.13241,2647.46
211,0.00816704,0.0110435,2.34236,6.10426,12.6872,2264.28
211,0.0157568,0.0203472,1.97392,1.11703,5.72058,903.161
211,-0.0277239,0.0309578,0.840812,-11.4787,15.3584,518.765
211,-0.0277239,0.0309578,0.840812,-11.4787,15.3584,518.765
211,-0.0277239,0.0309578,0.840812,-11.4787,15.3584,518.765
-211,-0.0601872,0.221091,0.780575,-63.0578,38.5114,4377.82
-211,-0.0601872,0.221091,0.780575,-63.0578,38.5114,4377.82
211,-0.010121,0.00588201,1.69655,-0.709618,0.471786,213.247
211,-0.010121,0.00588201,1.69655,-0.709618,0.471786,213.247
-211,-0.106047,-0.00131877,0.0174254,-11.2861,0.512539,19.9548
211,-0.0465736,-0.0465837,2.03624,-53.3793,-53.9333,2689.2
