m_B,deltaE,nFlux_pi0,nFlux_eta
11.4033,160,29,0
11.4033,170,39,0
11.4033,180,40,0
11.4033,190,34,0
11.4033,200,39,0
11.4033,210,32,0
11.4033,220,30,0
11.4033,230,30,0
11.4033,240,39,0
11.4033,250,38,0
11.4033,260,41,0
11.4033,270,49,3
11.4033,280,36,1
11.4033,290,29,5
11.4033,300,34,2
11.4033,310,42,1
11.4033,320,45,7
11.4033,330,33,3
11.4033,340,40,4
11.4033,350,27,3
11.4033,360,21,6
11.4033,370,33,4
11.4033,380,31,3
11.4033,390,33,1
11.4033,400,13,3
11.4033,410,28,1
11.4033,420,20,6
11.4033,430,39,4
11.4033,440,37,2
11.4033,450,32,8
11.4033,460,37,1
11.4033,470,44,1
11.4033,480,27,5
11.4033,490,18,4
11.4033,500,27,5
11.4033,510,26,8
11.4033,520,33,12
11.4033,530,29,3
11.4033,540,27,2
11.4033,550,25,3
11.4033,560,34,2
11.4033,570,42,8
11.4033,580,23,3
11.4033,590,24,4
11.4033,600,20,2
11.4033,610,18,3
11.4033,620,20,5
11.4033,630,13,4
11.4033,640,21,3
11.4033,650,28,7
11.4033,660,16,9
11.4033,670,19,1
11.4033,680,12,3
11.4033,690,13,6
11.4033,700,7,6
11.4033,710,14,4
11.4033,720,15,6
11.4033,730,18,4
11.4033,740,24,7
11.4033,750,15,5
11.4033,760,18,8
11.4033,770,17,3
11.4033,780,6,1
11.4033,790,11,10
11.4033,800,13,7
11.4033,810,13,5
11.4033,820,17,5
11.4033,830,14,10
11.4033,840,13,8
11.4033,850,21,3
11.4033,860,25,7
11.4033,870,31,1
11.4033,880,33,6
11.4033,890,8,12
11.4033,900,5,10
11.4033,910,3,5
11.4033,920,8,3
11.4033,930,6,8
11.4033,940,4,7
11.4033,950,2,8
11.4033,960,9,6
11.4033,970,6,8
11.4033,980,8,16
11.4033,990,3,12
12.1506,0,0,0
12.1506,10,0,0
12.1506,20,0,0
12.1506,30,0,0
12.1506,40,0,0
12.1506,50,0,0
12.1506,60,34,0
12.1506,70,51,0
12.1506,80,35,0
12.1506,90,41,0
12.1506,100,36,0
12.1506,110,21,0
12.1506,120,36,0
12.1506,130,30,0
12.1506,140,39,0
12.1506,150,36,0
12.1506,160,22,0
12.1506,170,49,0
12.1506,180,55,0
12.1506,190,38,0
12.1506,200,35,0
12.1506,210,42,0
12.1506,220,26,0
12.1506,230,34,0
12.1506,240,47,0
12.1506,250,34,0
12.1506,260,22,0
12.1506,270,51,0
12.1506,280,42,4
12.1506,290,21,4
12.1506,300,33,4
12.1506,310,39,4
12.1506,320,42,3
12.1506,330,43,1
12.1506,340,31,3
12.1506,350,37,3
12.1506,360,13,3
12.1506,370,33,8
12.1506,380,28,1
12.1506,390,32,1
12.1506,400,18,1
12.1506,410,23,0
12.1506,420,33,7
12.1506,430,33,3
12.1506,440,34,3
12.1506,450,35,9
12.1506,460,41,1
12.1506,470,42,1
12.1506,480,30,4
12.1506,490,21,4
12.1506,500,28,5
12.1506,510,27,4
12.1506,520,26,10
12.1506,530,33,3
12.1506,540,37,2
12.1506,550,27,1
12.1506,560,28,3
12.1506,570,37,13
12.1506,580,27,8
12.1506,590,23,0
12.1506,600,11,8
12.1506,610,26,5
12.1506,620,23,6
12.1506,630,12,4
12.1506,640,30,0
12.1506,650,17,3
12.1506,660,16,6
12.1506,670,24,1
12.1506,680,17,5
12.1506,690,19,9
12.1506,700,14,4
12.1506,710,6,8
12.1506,720,18,1
12.1506,730,26,5
12.1506,740,15,2
12.1506,750,14,1
12.1506,760,18,8
12.1506,770,15,2
12.1506,780,9,3
12.1506,790,11,2
12.1506,800,15,18
12.1506,810,18,4
12.1506,820,18,4
12.1506,830,19,6
12.1506,840,20,11
12.1506,850,25,7
12.1506,860,23,6
12.1506,870,44,1
12.1506,880,24,7
12.1506,890,5,11
12.1506,900,6,10
12.1506,910,10,1
12.1506,920,7,5
12.1506,930,9,12
12.1506,940,3,8
12.1506,950,6,1
12.1506,960,3,7
12.1506,970,5,7
12.1506,980,5,12
12.1506,990,5,12
12.9469,0,0,0
12.9469,10,0,0
12.9469,20,0,0
12.9469,30,0,0
12.9469,40,0,0
12.9469,50,0,0
12.9469,60,47,0
12.9469,70,43,0
12.9469,80,39,0
12.9469,90,30,0
12.9469,100,33,0
12.9469,110,28,0
12.9469,120,38,0
12.9469,130,34,1
12.9469,140,41,0
12.9469,150,38,0
12.9469,160,21,0
12.9469,170,49,0
12.9469,180,39,0
12.9469,190,33,0
12.9469,200,35,0
12.9469,210,33,0
12.9469,220,29,0
12.9469,230,37,0
12.9469,240,42,0
12.9469,250,32,0
12.9469,260,32,0
12.9469,270,49,3
12.9469,280,27,6
12.9469,290,26,4
12.9469,300,36,4
12.9469,310,35,1
12.9469,320,43,4
12.9469,330,18,4
12.9469,340,42,1
12.9469,350,29,7
12.9469,360,28,4
12.9469,370,35,2
12.9469,380,38,3
12.9469,390,35,2
12.9469,400,18,1
12.9469,410,28,0
12.9469,420,28,3
12.9469,430,34,4
12.9469,440,40,4
12.9469,450,36,9
12.9469,460,49,2
12.9469,470,39,2
12.9469,480,26,6
12.9469,490,17,3
12.9469,500,31,11
12.9469,510,27,4
12.9469,520,30,12
12.9469,530,26,3
12.9469,540,34,0
12.9469,550,38,2
12.9469,560,38,3
12.9469,570,33,12
12.9469,580,21,6
12.9469,590,21,3
12.9469,600,12,8
12.9469,610,16,2
12.9469,620,17,4
12.9469,630,19,4
12.9469,640,15,0
12.9469,650,18,6
12.9469,660,19,6
12.9469,670,22,2
12.9469,680,12,5
12.9469,690,17,8
12.9469,700,12,6
12.9469,710,16,6
12.9469,720,12,5
12.9469,730,22,2
12.9469,740,15,2
12.9469,750,21,2
12.9469,760,11,5
12.9469,770,13,3
12.9469,780,7,6
12.9469,790,9,3
12.9469,800,13,8
12.9469,810,17,2
12.9469,820,7,5
12.9469,830,14,11
12.9469,840,12,10
12.9469,850,22,6
12.9469,860,28,1
12.9469,870,39,6
12.9469,880,18,9
12.9469,890,10,7
12.9469,900,6,9
12.9469,910,14,4
12.9469,920,10,6
12.9469,930,13,7
12.9469,940,7,5
12.9469,950,5,6
12.9469,960,9,16
12.9469,970,5,11
12.9469,980,12,19
12.9469,990,7,7
13.7954,0,0,0
13.7954,10,0,0
13.7954,20,0,0
13.7954,30,0,0
13.7954,40,0,0
13.7954,50,0,0
13.7954,60,24,0
13.7954,70,35,0
13.7954,80,27,0
13.7954,90,37,0
13.7954,100,25,0
13.7954,110,31,0
13.7954,120,34,0
13.7954,130,30,0
13.7954,140,49,0
13.7954,150,34,0
13.7954,160,25,0
13.7954,170,46,0
13.7954,180,44,0
13.7954,190,43,0
13.7954,200,24,0
13.7954,210,31,0
13.7954,220,31,0
13.7954,230,23,0
13.7954,240,46,0
13.7954,250,31,0
13.7954,260,24,0
13.7954,270,44,2
13.7954,280,36,3
13.7954,290,29,5
13.7954,300,37,0
13.7954,310,35,4
13.7954,320,53,5
13.7954,330,26,2
13.7954,340,42,0
13.7954,350,28,7
13.7954,360,24,1
13.7954,370,33,0
13.7954,380,35,2
13.7954,390,25,2
13.7954,400,31,5
13.7954,410,26,0
13.7954,420,43,4
13.7954,430,26,1
13.7954,440,32,8
13.7954,450,35,4
13.7954,460,52,1
13.7954,470,46,3
13.7954,480,27,2
13.7954,490,23,6
13.7954,500,29,17
13.7954,510,27,3
13.7954,520,36,10
13.7954,530,24,0
13.7954,540,33,4
13.7954,550,27,4
13.7954,560,35,5
13.7954,570,40,10
13.7954,580,16,4
13.7954,590,15,2
13.7954,600,17,3
13.7954,610,26,7
13.7954,620,15,2
13.7954,630,21,3
13.7954,640,18,4
13.7954,650,20,9
13.7954,660,14,6
13.7954,670,11,3
13.7954,680,13,5
13.7954,690,20,6
13.7954,700,10,3
13.7954,710,17,7
13.7954,720,11,8
13.7954,730,21,9
13.7954,740,14,6
13.7954,750,17,4
13.7954,760,21,11
13.7954,770,12,4
13.7954,780,19,4
13.7954,790,9,4
13.7954,800,13,6
13.7954,810,13,3
13.7954,820,12,3
13.7954,830,9,6
13.7954,840,19,8
13.7954,850,23,11
13.7954,860,24,3
13.7954,870,41,3
13.7954,880,8,9
13.7954,890,7,9
13.7954,900,10,13
13.7954,910,6,11
13.7954,920,5,2
13.7954,930,5,8
13.7954,940,5,9
13.7954,950,9,2
13.7954,960,4,8
13.7954,970,3,11
13.7954,980,10,18
13.7954,990,5,4
14.6995,0,0,0
14.6995,10,0,0
14.6995,20,0,0
14.6995,30,0,0
14.6995,40,0,0
14.6995,50,0,0
14.6995,60,48,0
14.6995,70,53,0
14.6995,80,42,0
14.6995,90,37,0
14.6995,100,25,0
14.6995,110,34,0
14.6995,120,28,0
14.6995,130,28,0
14.6995,140,41,0
14.6995,150,37,0
14.6995,160,25,0
14.6995,170,42,0
14.6995,180,40,0
14.6995,190,50,0
14.6995,200,30,0
14.6995,210,37,0
14.6995,220,22,0
14.6995,230,39,0
14.6995,240,41,0
14.6995,250,25,0
14.6995,260,29,0
14.6995,270,42,1
14.6995,280,32,2
14.6995,290,17,5
14.6995,300,37,2
14.6995,310,48,1
14.6995,320,40,1
14.6995,330,33,3
14.6995,340,35,1
14.6995,350,30,6
14.6995,360,25,4
14.6995,370,36,1
14.6995,380,38,2
14.6995,390,18,5
14.6995,400,29,0
14.6995,410,19,0
14.6995,420,26,5
14.6995,430,26,5
14.6995,440,48,5
14.6995,450,26,4
14.6995,460,38,1
14.6995,470,48,3
14.6995,480,22,6
14.6995,490,28,6
14.6995,500,32,11
14.6995,510,26,6
14.6995,520,34,11
14.6995,530,26,1
14.6995,540,30,2
14.6995,550,43,0
14.6995,560,31,2
14.6995,570,30,18
14.6995,580,18,6
14.6995,590,26,1
14.6995,600,17,5
14.6995,610,17,6
14.6995,620,16,10
14.6995,630,25,5
14.6995,640,15,3
14.6995,650,22,4
14.6995,660,10,6
14.6995,670,25,4
14.6995,680,10,4
14.6995,690,18,1
14.6995,700,16,3
14.6995,710,17,6
14.6995,720,14,6
14.6995,730,19,7
14.6995,740,12,3
14.6995,750,13,5
14.6995,760,14,12
14.6995,770,18,5
14.6995,780,11,1
14.6995,790,10,1
14.6995,800,14,4
14.6995,810,11,1
14.6995,820,13,3
14.6995,830,16,8
14.6995,840,18,5
14.6995,850,16,5
14.6995,860,21,4
14.6995,870,35,4
14.6995,880,13,12
14.6995,890,4,7
14.6995,900,3,9
14.6995,910,4,3
14.6995,920,5,2
14.6995,930,5,7
14.6995,940,5,6
14.6995,950,4,4
14.6995,960,8,10
14.6995,970,8,6
14.6995,980,8,16
14.6995,990,5,5
15.6628,0,0,0
15.6628,10,0,0
15.6628,20,0,0
15.6628,30,0,0
15.6628,40,0,0
15.6628,50,0,0
15.6628,60,45,0
15.6628,70,43,0
15.6628,80,36,0
15.6628,90,31,0
15.6628,100,25,0
15.6628,110,32,0
15.6628,120,21,0
15.6628,130,33,0
15.6628,140,34,0
15.6628,150,28,0
15.6628,160,44,0
15.6628,170,34,0
15.6628,180,37,0
15.6628,190,40,0
15.6628,200,31,0
15.6628,210,35,0
15.6628,220,32,0
15.6628,230,51,0
15.6628,240,35,0
15.6628,250,27,0
15.6628,260,21,0
15.6628,270,49,5
15.6628,280,37,0
15.6628,290,21,5
15.6628,300,40,0
15.6628,310,35,3
15.6628,320,48,5
15.6628,330,36,2
15.6628,340,31,3
15.6628,350,25,7
15.6628,360,29,7
15.6628,370,42,4
15.6628,380,29,1
15.6628,390,22,2
15.6628,400,26,0
15.6628,410,35,2
15.6628,420,33,5
15.6628,430,37,4
15.6628,440,54,3
15.6628,450,17,3
15.6628,460,38,1
15.6628,470,39,0
15.6628,480,19,4
15.6628,490,30,5
15.6628,500,29,8
15.6628,510,29,7
15.6628,520,31,7
15.6628,530,29,5
15.6628,540,30,4
15.6628,550,33,5
15.6628,560,26,3
15.6628,570,27,11
15.6628,580,23,6
15.6628,590,21,3
15.6628,600,13,6
15.6628,610,22,3
15.6628,620,21,9
15.6628,630,24,1
15.6628,640,19,0
15.6628,650,23,5
15.6628,660,15,1
15.6628,670,21,6
15.6628,680,21,5
15.6628,690,15,6
15.6628,700,14,7
15.6628,710,11,10
15.6628,720,9,5
15.6628,730,21,4
15.6628,740,15,0
15.6628,750,9,3
15.6628,760,16,5
15.6628,770,13,5
15.6628,780,12,7
15.6628,790,9,10
15.6628,800,16,5
15.6628,810,17,3
15.6628,820,16,4
15.6628,830,13,9
15.6628,840,15,2
15.6628,850,22,10
15.6628,860,33,2
15.6628,870,29,3
15.6628,880,13,10
15.6628,890,3,13
15.6628,900,3,9
15.6628,910,11,8
15.6628,920,7,5
15.6628,930,8,5
15.6628,940,4,6
15.6628,950,5,7
15.6628,960,3,6
15.6628,970,8,13
15.6628,980,6,18
15.6628,990,6,10
16.6893,0,0,0
16.6893,10,0,0
16.6893,20,0,0
16.6893,30,0,0
16.6893,40,0,0
16.6893,50,6,0
16.6893,60,61,0
16.6893,70,40,0
16.6893,80,29,0
16.6893,90,24,0
16.6893,100,22,0
16.6893,110,39,0
16.6893,120,26,0
16.6893,130,27,0
16.6893,140,37,0
16.6893,150,22,0
16.6893,160,35,0
16.6893,170,31,0
16.6893,180,35,0
16.6893,190,44,0
16.6893,200,31,0
16.6893,210,36,0
16.6893,220,23,0
16.6893,230,39,0
16.6893,240,38,0
16.6893,250,39,0
16.6893,260,39,0
16.6893,270,37,3
16.6893,280,43,4
16.6893,290,18,4
16.6893,300,40,3
16.6893,310,37,4
16.6893,320,44,3
16.6893,330,47,3
16.6893,340,29,3
16.6893,350,26,3
16.6893,360,36,3
16.6893,370,49,2
16.6893,380,31,4
16.6893,390,16,5
16.6893,400,33,1
16.6893,410,33,1
16.6893,420,26,10
16.6893,430,39,5
16.6893,440,28,3
16.6893,450,44,0
16.6893,460,37,1
16.6893,470,38,6
16.6893,480,27,1
16.6893,490,30,6
16.6893,500,28,9
16.6893,510,27,12
16.6893,520,26,6
16.6893,530,37,5
16.6893,540,32,6
16.6893,550,39,0
16.6893,560,43,3
16.6893,570,29,11
16.6893,580,20,3
16.6893,590,15,3
16.6893,600,13,5
16.6893,610,24,1
16.6893,620,19,10
16.6893,630,19,4
16.6893,640,20,2
16.6893,650,16,5
16.6893,660,10,4
16.6893,670,11,4
16.6893,680,18,6
16.6893,690,8,3
16.6893,700,14,1
16.6893,710,16,3
16.6893,720,24,5
16.6893,730,17,5
16.6893,740,15,0
16.6893,750,11,3
16.6893,760,7,8
16.6893,770,11,2
16.6893,780,11,6
16.6893,790,12,8
16.6893,800,20,5
16.6893,810,9,5
16.6893,820,16,1
16.6893,830,21,23
16.6893,840,27,0
16.6893,850,27,4
16.6893,860,42,2
16.6893,870,15,0
16.6893,880,14,8
16.6893,890,4,12
16.6893,900,11,9
16.6893,910,15,2
16.6893,920,9,6
16.6893,930,5,6
16.6893,940,5,4
16.6893,950,4,8
16.6893,960,4,8
16.6893,970,6,7
16.6893,980,7,11
16.6893,990,2,11
17.783,0,0,0
17.783,10,0,0
17.783,20,0,0
17.783,30,0,0
17.783,40,0,0
17.783,50,10,0
17.783,60,35,0
17.783,70,35,0
17.783,80,32,0
17.783,90,26,0
17.783,100,35,0
17.783,110,23,0
17.783,120,34,0
17.783,130,29,0
17.783,140,43,0
17.783,150,23,0
17.783,160,37,0
17.783,170,44,0
17.783,180,39,0
17.783,190,44,0
17.783,200,29,0
17.783,210,36,0
17.783,220,23,0
17.783,230,42,0
17.783,240,22,0
17.783,250,45,0
17.783,260,51,0
17.783,270,42,5
17.783,280,31,5
17.783,290,26,3
17.783,300,54,4
17.783,310,32,2
17.783,320,32,3
17.783,330,37,3
17.783,340,32,3
17.783,350,15,7
17.783,360,34,5
17.783,370,35,0
17.783,380,35,2
17.783,390,20,0
17.783,400,31,0
17.783,410,39,3
17.783,420,27,4
17.783,430,46,2
17.783,440,36,4
17.783,450,44,5
17.783,460,41,2
17.783,470,22,6
17.783,480,13,2
17.783,490,32,8
17.783,500,36,10
17.783,510,25,10
17.783,520,33,6
17.783,530,26,2
17.783,540,19,5
17.783,550,36,2
17.783,560,27,5
17.783,570,25,3
17.783,580,27,2
17.783,590,11,8
17.783,600,19,2
17.783,610,23,3
17.783,620,17,5
17.783,630,9,6
17.783,640,23,1
17.783,650,8,5
17.783,660,21,2
17.783,670,14,3
17.783,680,22,12
17.783,690,15,2
17.783,700,11,2
17.783,710,15,9
17.783,720,20,4
17.783,730,20,2
17.783,740,13,3
17.783,750,16,3
17.783,760,16,7
17.783,770,11,7
17.783,780,15,6
17.783,790,12,6
17.783,800,10,5
17.783,810,11,5
17.783,820,21,7
17.783,830,19,20
17.783,840,28,3
17.783,850,23,9
17.783,860,44,3
17.783,870,10,3
17.783,880,5,16
17.783,890,3,6
17.783,900,17,9
17.783,910,6,6
17.783,920,8,7
17.783,930,4,9
17.783,940,6,5
17.783,950,7,6
17.783,960,6,12
17.783,970,8,8
17.783,980,5,10
17.783,990,4,7
18.9484,0,0,0
18.9484,10,0,0
18.9484,20,0,0
18.9484,30,0,0
18.9484,40,0,0
18.9484,50,16,0
18.9484,60,30,0
18.9484,70,46,0
18.9484,80,29,0
18.9484,90,29,0
18.9484,100,26,0
18.9484,110,30,0
18.9484,120,20,0
18.9484,130,41,0
18.9484,140,30,0
18.9484,150,27,0
18.9484,160,43,0
18.9484,170,59,0
18.9484,180,36,0
18.9484,190,36,0
18.9484,200,31,0
18.9484,210,34,0
18.9484,220,30,0
18.9484,230,41,0
18.9484,240,28,0
18.9484,250,27,0
18.9484,260,48,0
18.9484,270,37,4
18.9484,280,30,3
18.9484,290,35,3
18.9484,300,35,4
18.9484,310,39,8
18.9484,320,38,1
18.9484,330,45,3
18.9484,340,21,5
18.9484,350,26,3
18.9484,360,37,3
18.9484,370,26,4
18.9484,380,37,5
18.9484,390,19,2
18.9484,400,23,0
18.9484,410,28,3
18.9484,420,31,5
18.9484,430,43,2
18.9484,440,37,8
18.9484,450,43,1
18.9484,460,38,1
18.9484,470,21,0
18.9484,480,25,7
18.9484,490,32,9
18.9484,500,29,13
18.9484,510,24,9
18.9484,520,33,5
18.9484,530,33,4
18.9484,540,36,2
18.9484,550,35,1
18.9484,560,41,8
18.9484,570,13,8
18.9484,580,26,2
18.9484,590,11,5
18.9484,600,23,6
18.9484,610,18,6
18.9484,620,24,9
18.9484,630,28,3
18.9484,640,20,3
18.9484,650,19,3
18.9484,660,14,3
18.9484,670,16,4
18.9484,680,18,15
18.9484,690,5,18
18.9484,700,17,5
18.9484,710,10,4
18.9484,720,20,6
18.9484,730,16,3
18.9484,740,16,5
18.9484,750,20,8
18.9484,760,17,5
18.9484,770,17,3
18.9484,780,15,4
18.9484,790,22,13
18.9484,800,19,4
18.9484,810,18,4
18.9484,820,14,8
18.9484,830,22,11
18.9484,840,19,3
18.9484,850,22,3
18.9484,860,36,2
18.9484,870,10,2
18.9484,880,9,13
18.9484,890,8,13
18.9484,900,11,4
18.9484,910,5,1
18.9484,920,7,9
18.9484,930,6,5
18.9484,940,10,4
18.9484,950,5,7
18.9484,960,7,10
18.9484,970,3,12
18.9484,980,5,9
18.9484,990,3,11
20.1902,0,0,0
20.1902,10,0,0
20.1902,20,0,0
20.1902,30,0,0
20.1902,40,0,0
20.1902,50,28,0
20.1902,60,48,0
20.1902,70,34,0
20.1902,80,35,0
20.1902,90,37,0
20.1902,100,34,0
20.1902,110,32,0
20.1902,120,26,0
20.1902,130,46,0
20.1902,140,35,0
20.1902,150,11,0
20.1902,160,58,0
20.1902,170,33,0
20.1902,180,40,0
20.1902,190,34,0
20.1902,200,29,0
20.1902,210,30,0
20.1902,220,37,0
20.1902,230,39,0
20.1902,240,27,0
20.1902,250,36,0
20.1902,260,55,3
20.1902,270,38,3
20.1902,280,34,3
20.1902,290,51,3
20.1902,300,31,3
20.1902,310,45,5
20.1902,320,25,2
20.1902,330,44,6
20.1902,340,35,1
20.1902,350,28,3
20.1902,360,40,0
20.1902,370,40,3
20.1902,380,25,1
20.1902,390,23,5
20.1902,400,28,1
20.1902,410,38,4
20.1902,420,27,5
20.1902,430,55,3
20.1902,440,36,3
20.1902,450,47,2
20.1902,460,48,0
20.1902,470,25,5
20.1902,480,28,2
20.1902,490,37,8
20.1902,500,34,8
20.1902,510,32,8
20.1902,520,30,2
20.1902,530,28,3
20.1902,540,44,4
20.1902,550,44,1
20.1902,560,21,10
20.1902,570,24,8
20.1902,580,21,3
20.1902,590,17,3
20.1902,600,23,8
20.1902,610,21,7
20.1902,620,16,8
20.1902,630,17,1
20.1902,640,13,5
20.1902,650,19,8
20.1902,660,19,2
20.1902,670,14,4
20.1902,680,13,3
20.1902,690,14,7
20.1902,700,16,5
20.1902,710,17,6
20.1902,720,15,9
20.1902,730,12,7
20.1902,740,16,5
20.1902,750,20,5
20.1902,760,17,6
20.1902,770,18,5
20.1902,780,10,4
20.1902,790,10,9
20.1902,800,10,5
20.1902,810,19,3
20.1902,820,15,4
20.1902,830,18,11
20.1902,840,24,7
20.1902,850,46,4
20.1902,860,18,3
20.1902,870,5,8
20.1902,880,9,19
20.1902,890,5,5
20.1902,900,14,6
20.1902,910,5,1
20.1902,920,6,9
20.1902,930,5,6
20.1902,940,6,4
20.1902,950,6,8
20.1902,960,7,11
20.1902,970,4,9
20.1902,980,5,7
20.1902,990,7,15
21.5134,0,0,0
21.5134,10,0,0
21.5134,20,0,0
21.5134,30,0,0
21.5134,40,0,0
21.5134,50,27,0
21.5134,60,51,0
21.5134,70,44,0
21.5134,80,27,0
21.5134,90,30,0
21.5134,100,30,0
21.5134,110,33,0
21.5134,120,37,0
21.5134,130,45,0
21.5134,140,29,0
21.5134,150,29,0
21.5134,160,42,0
21.5134,170,43,0
21.5134,180,32,0
21.5134,190,36,0
21.5134,200,34,0
21.5134,210,27,0
21.5134,220,42,0
21.5134,230,46,0
21.5134,240,38,0
21.5134,250,35,0
21.5134,260,43,2
21.5134,270,31,3
21.5134,280,29,7
21.5134,290,50,2
21.5134,300,30,1
21.5134,310,49,3
21.5134,320,40,2
21.5134,330,27,3
21.5134,340,24,7
21.5134,350,21,3
21.5134,360,40,6
21.5134,370,32,1
21.5134,380,13,3
21.5134,390,28,6
21.5134,400,33,0
21.5134,410,24,6
21.5134,420,38,4
21.5134,430,46,3
21.5134,440,30,6
21.5134,450,35,2
21.5134,460,33,1
21.5134,470,29,6
21.5134,480,35,3
21.5134,490,22,4
21.5134,500,26,11
21.5134,510,38,7
21.5134,520,34,1
21.5134,530,27,3
21.5134,540,40,2
21.5134,550,43,1
21.5134,560,26,14
21.5134,570,18,2
21.5134,580,18,3
21.5134,590,21,7
21.5134,600,16,3
21.5134,610,12,6
21.5134,620,25,9
21.5134,630,27,1
21.5134,640,19,8
21.5134,650,24,6
21.5134,660,13,5
21.5134,670,19,7
21.5134,680,7,11
21.5134,690,22,7
21.5134,700,12,8
21.5134,710,13,2
21.5134,720,15,8
21.5134,730,14,1
21.5134,740,31,1
21.5134,750,16,3
21.5134,760,12,5
21.5134,770,19,3
21.5134,780,14,7
21.5134,790,15,10
21.5134,800,24,5
21.5134,810,16,4
21.5134,820,16,10
21.5134,830,16,8
21.5134,840,32,5
21.5134,850,44,3
21.5134,860,5,4
21.5134,870,7,5
21.5134,880,4,14
21.5134,890,7,15
21.5134,900,9,8
21.5134,910,3,7
21.5134,920,6,6
21.5134,930,7,5
21.5134,940,4,4
21.5134,950,4,6
21.5134,960,11,5
21.5134,970,4,20
21.5134,980,3,12
21.5134,990,6,7
22.9233,0,0,0
22.9233,10,0,0
22.9233,20,0,0
22.9233,30,0,0
22.9233,40,0,0
22.9233,50,43,0
22.9233,60,57,0
22.9233,70,29,0
22.9233,80,33,0
22.9233,90,26,0
22.9233,100,32,0
22.9233,110,32,0
22.9233,120,30,0
22.9233,130,46,0
22.9233,140,28,0
22.9233,150,34,0
22.9233,160,41,0
22.9233,170,37,0
22.9233,180,38,0
22.9233,190,39,0
22.9233,200,42,0
22.9233,210,25,0
22.9233,220,48,0
22.9233,230,37,0
22.9233,240,39,0
22.9233,250,33,0
22.9233,260,46,0
22.9233,270,45,4
22.9233,280,26,5
22.9233,290,37,3
22.9233,300,51,2
22.9233,310,38,4
22.9233,320,42,3
22.9233,330,33,1
22.9233,340,21,7
22.9233,350,39,5
22.9233,360,41,1
22.9233,370,43,1
22.9233,380,27,1
22.9233,390,28,3
22.9233,400,27,1
22.9233,410,26,5
22.9233,420,44,7
22.9233,430,29,6
22.9233,440,43,4
22.9233,450,49,2
22.9233,460,25,4
22.9233,470,25,6
22.9233,480,24,1
22.9233,490,32,11
22.9233,500,34,10
22.9233,510,32,9
22.9233,520,38,6
22.9233,530,39,4
22.9233,540,33,1
22.9233,550,37,4
22.9233,560,22,13
22.9233,570,20,3
22.9233,580,17,1
22.9233,590,22,5
22.9233,600,12,2
22.9233,610,21,6
22.9233,620,19,5
22.9233,630,26,1
22.9233,640,14,9
22.9233,650,19,3
22.9233,660,13,4
22.9233,670,20,3
22.9233,680,14,9
22.9233,690,9,7
22.9233,700,23,5
22.9233,710,14,4
22.9233,720,10,6
22.9233,730,13,0
22.9233,740,13,4
22.9233,750,15,15
22.9233,760,6,6
22.9233,770,12,2
22.9233,780,22,3
22.9233,790,14,9
22.9233,800,14,5
22.9233,810,9,9
22.9233,820,26,6
22.9233,830,25,5
22.9233,840,33,2
22.9233,850,28,2
22.9233,860,6,7
22.9233,870,6,15
22.9233,880,8,8
22.9233,890,12,6
22.9233,900,10,7
22.9233,910,7,5
22.9233,920,12,14
22.9233,930,7,9
22.9233,940,12,4
22.9233,950,8,7
22.9233,960,2,7
22.9233,970,9,17
22.9233,980,5,4
22.9233,990,9,9
24.4256,0,0,0
24.4256,10,0,0
24.4256,20,0,0
24.4256,30,0,0
24.4256,40,0,0
24.4256,50,47,0
24.4256,60,49,0
24.4256,70,29,0
24.4256,80,38,0
24.4256,90,22,0
24.4256,100,39,0
24.4256,110,37,0
24.4256,120,26,1
24.4256,130,41,0
24.4256,140,28,0
24.4256,150,43,0
24.4256,160,35,0
24.4256,170,34,0
24.4256,180,52,0
24.4256,190,31,0
24.4256,200,37,0
24.4256,210,25,0
24.4256,220,39,0
24.4256,230,31,0
24.4256,240,30,0
24.4256,250,38,0
24.4256,260,30,0
24.4256,270,29,4
24.4256,280,39,3
24.4256,290,43,2
24.4256,300,43,3
24.4256,310,28,1
24.4256,320,51,5
24.4256,330,30,1
24.4256,340,25,1
24.4256,350,33,5
24.4256,360,34,4
24.4256,370,32,3
24.4256,380,31,3
24.4256,390,28,1
24.4256,400,28,1
24.4256,410,27,5
24.4256,420,32,2
24.4256,430,29,8
24.4256,440,38,4
24.4256,450,42,1
24.4256,460,23,5
24.4256,470,27,4
24.4256,480,34,1
24.4256,490,39,10
24.4256,500,24,10
24.4256,510,26,9
24.4256,520,29,2
24.4256,530,48,2
24.4256,540,41,3
24.4256,550,31,3
24.4256,560,26,15
24.4256,570,19,3
24.4256,580,16,8
24.4256,590,23,9
24.4256,600,22,2
24.4256,610,15,5
24.4256,620,30,5
24.4256,630,14,1
24.4256,640,21,3
24.4256,650,13,5
24.4256,660,20,4
24.4256,670,7,4
24.4256,680,18,11
24.4256,690,17,3
24.4256,700,19,3
24.4256,710,28,8
24.4256,720,21,3
24.4256,730,15,2
24.4256,740,16,5
24.4256,750,6,9
24.4256,760,4,4
24.4256,770,8,7
24.4256,780,19,3
24.4256,790,14,5
24.4256,800,21,2
24.4256,810,13,7
24.4256,820,28,16
24.4256,830,26,1
24.4256,840,39,4
24.4256,850,15,4
24.4256,860,6,4
24.4256,870,11,9
24.4256,880,13,8
24.4256,890,10,7
24.4256,900,3,1
24.4256,910,8,3
24.4256,920,7,6
24.4256,930,8,7
24.4256,940,4,6
